group_id,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
3185,117.0,366.75,483.5,,0.0,,15.0,16.0,1662.25,55.0,15.0,23.0,14.0,22.75,202005121700,202005121800,105.75,45.75,2684.5,2790.25,4,2
3186,106.25,362.5,482.75,,0.0,,15.0,16.0,1661.25,55.0,14.5,0.25,14.5,12.0,202005121800,202005121900,72.25,12.25,2667.75,2740.0,3,0
3187,101.5,367.0,480.0,,0.0,,15.0,16.0,1661.0,56.0,14.0,0.0,15.75,23.0,202005121900,202005122000,83.75,23.0,2665.5,2749.25,3,1
3188,106.0,294.0,477.25,,0.0,,15.0,16.0,1661.0,55.0,14.5,0.0,15.5,26.75,202005122000,202005122100,87.75,26.75,2593.25,2681.0,3,1
3189,111.75,282.75,456.5,,0.0,,14.0,16.0,1662.0,55.0,13.5,0.0,15.25,24.25,202005122100,202005122200,83.0,24.25,2568.0,2651.0,3,1
3190,112.25,265.5,474.0,,0.0,,14.0,16.0,1663.5,58.0,13.0,0.0,14.75,19.5,202005122200,202005122300,77.25,19.5,2573.25,2650.5,3,1
3191,110.25,281.25,472.5,,0.0,,14.0,16.0,1664.0,57.0,13.0,0.0,14.0,17.25,202005122300,202005130000,74.25,17.25,2585.0,2659.25,3,1
3192,112.75,291.25,465.0,,0.0,,14.0,16.0,1662.25,56.0,10.75,0.0,14.25,18.5,202005130000,202005130100,73.5,18.5,2587.25,2660.75,3,1
3193,94.25,274.75,465.75,,0.0,,14.0,16.0,1661.0,59.0,9.0,0.0,15.0,27.5,202005130100,202005130200,81.5,27.5,2554.75,2636.25,3,1
3194,89.0,287.0,466.25,,0.0,,14.0,16.0,1660.75,58.0,10.0,0.0,14.25,39.75,202005130200,202005130300,94.0,39.75,2561.0,2655.0,4,1
3195,91.75,267.5,464.75,,0.0,,14.0,16.0,1660.5,58.0,9.25,10.75,14.5,82.25,202005130300,202005130400,146.75,93.0,2542.5,2689.25,5,3
3196,106.75,361.0,529.75,,0.0,,14.0,15.5,1662.0,60.0,12.0,63.25,14.75,98.0,202005130400,202005130500,217.5,161.25,2719.5,2937.0,7,5
3197,115.0,414.75,575.25,,0.0,,16.0,11.0,1661.75,59.0,14.25,163.25,14.75,71.75,202005130500,202005130600,291.0,235.0,2825.75,3116.75,9,8
3198,119.5,421.0,561.0,,0.0,,16.0,12.0,1662.25,59.0,15.25,252.5,15.25,61.5,202005130600,202005130700,372.5,314.0,2822.75,3195.25,12,10
3199,118.75,419.75,705.5,,0.0,,16.0,12.0,1708.5,64.0,15.0,349.0,14.5,66.75,202005130700,202005130800,473.25,415.75,3016.5,3489.75,14,12
3200,119.5,409.25,628.25,,0.0,,16.0,12.0,1768.25,63.0,16.25,485.75,14.0,78.75,202005130800,202005130900,622.75,564.5,2988.25,3611.0,17,16
3201,118.0,413.25,568.5,,0.0,,16.0,12.0,1826.5,66.0,16.5,590.5,14.5,65.75,202005130900,202005131000,715.25,656.25,2992.25,3707.5,19,18
3202,109.75,418.0,516.0,,,,16.0,12.0,1844.0,66.0,16.0,640.0,14.25,48.5,202005131000,202005131100,746.75,688.5,2953.75,3700.5,20,19
3203,109.75,418.75,540.5,,,,16.0,13.5,1827.25,66.0,16.0,634.75,14.75,27.5,202005131100,202005131200,722.5,662.25,2962.25,3684.75,20,18
3204,113.25,414.75,554.0,,,,16.0,16.0,1807.75,65.0,16.0,508.75,14.0,38.0,202005131200,202005131300,608.75,546.75,2954.75,3563.5,17,15
3205,119.25,423.25,668.0,,0.0,,15.5,16.0,1826.75,65.0,16.0,343.0,14.5,40.75,202005131300,202005131400,445.75,383.75,3102.25,3548.0,13,11
3206,116.5,423.75,688.75,,0.0,,15.0,17.0,1858.5,65.0,16.0,226.0,14.5,53.5,202005131400,202005131500,342.0,279.5,3152.5,3494.5,10,8
3207,113.75,421.75,599.0,,0.0,,15.0,18.0,1868.0,65.0,16.0,128.5,14.75,65.25,202005131500,202005131600,257.5,193.75,3067.5,3325.0,8,6
3208,95.75,417.25,637.75,,102.25,,15.0,18.0,1866.25,61.0,15.25,62.75,14.75,64.25,202005131600,202005131700,190.0,127.0,3180.25,3370.25,6,4
3209,96.75,408.25,597.25,,,,15.0,18.0,1859.5,61.0,15.0,14.75,15.0,85.0,202005131700,202005131800,162.75,99.75,3022.75,3185.5,5,3
3210,95.5,405.25,541.25,,,,15.0,18.0,1868.25,61.0,15.0,0.0,14.5,117.75,202005131800,202005131900,180.25,117.75,2971.25,3151.5,6,4
3211,94.5,376.0,512.5,,,,15.0,18.0,1867.5,61.0,15.0,0.0,15.0,152.0,202005131900,202005132000,215.0,152.0,2911.5,3126.5,7,5
3212,95.5,318.25,480.75,,,,15.0,18.0,1868.5,60.0,15.0,0.0,15.0,129.5,202005132000,202005132100,192.5,129.5,2823.0,3015.5,6,4
3213,96.25,308.0,484.0,,,,14.0,18.0,1862.25,60.0,13.5,0.0,14.25,111.0,202005132100,202005132200,170.75,111.0,2810.5,2981.25,6,4
3214,97.25,309.5,484.75,,,,14.0,18.0,1861.75,60.0,14.0,0.0,14.5,69.5,202005132200,202005132300,130.0,69.5,2813.25,2943.25,4,2
3215,97.0,339.75,511.25,,,,14.0,18.0,1854.5,60.0,14.0,0.0,14.0,33.5,202005132300,202005140000,93.5,33.5,2862.5,2956.0,3,1
3216,93.5,327.5,483.0,,,,14.0,18.0,1861.25,60.0,11.5,0.0,14.75,39.5,202005140000,202005140100,97.75,39.5,2825.25,2923.0,3,1
3217,77.25,284.75,479.75,,,,14.0,18.0,1866.5,61.0,8.5,0.0,14.5,43.25,202005140100,202005140200,98.25,43.25,2769.25,2867.5,3,2
3218,73.25,294.25,474.25,,,,14.0,18.0,1867.25,59.0,8.0,0.0,14.0,37.5,202005140200,202005140300,91.5,37.5,2768.0,2859.5,3,1
3219,78.5,292.5,461.5,,,,14.0,18.0,1866.25,61.0,8.25,10.25,14.5,67.25,202005140300,202005140400,132.25,77.5,2759.75,2892.0,5,3
3220,84.5,349.25,513.25,,,,12.75,18.0,1866.75,62.0,11.5,61.25,15.0,106.0,202005140400,202005140500,224.5,167.25,2875.75,3100.25,7,5
3221,92.25,375.5,528.75,,,,7.5,17.25,1864.75,61.0,13.0,181.0,15.0,142.5,202005140500,202005140600,376.25,323.5,2922.25,3298.5,11,10
3222,91.5,360.25,497.25,,,,17.0,12.0,1866.75,62.0,13.25,398.75,15.0,163.75,202005140600,202005140700,619.75,562.5,2877.75,3497.5,18,16
3223,93.0,356.5,507.5,,,,17.0,12.0,1863.0,69.0,13.25,574.5,15.75,139.0,202005140700,202005140800,771.5,713.5,2889.0,3660.5,21,19
3224,96.25,370.25,512.5,,,,16.0,12.0,1863.0,68.0,14.75,695.25,15.5,135.25,202005140800,202005140900,888.75,830.5,2910.0,3798.75,23,22
3225,99.5,346.0,507.25,,,,16.0,12.0,1865.75,68.0,14.75,765.5,15.25,148.0,202005140900,202005141000,971.5,913.5,2886.5,3858.0,25,24
3226,96.0,320.0,504.25,,,,16.0,16.5,1868.0,68.0,14.25,755.75,15.75,151.0,202005141000,202005141100,969.25,906.75,2856.25,3825.5,25,24
3227,95.75,320.25,510.5,,,,16.0,18.0,1866.25,68.0,14.0,699.75,15.25,151.25,202005141100,202005141200,914.25,851.0,2860.75,3775.0,24,23
3228,95.0,355.5,474.5,,,,15.75,18.0,1866.25,68.0,14.0,640.5,16.25,157.75,202005141200,202005141300,862.25,798.25,2859.25,3721.5,23,21
3229,100.0,373.25,490.5,,,,16.0,18.25,1865.0,70.0,16.0,547.75,16.0,168.25,202005141300,202005141400,782.25,716.0,2898.75,3681.0,21,19
3230,99.5,364.75,488.5,,,,16.0,19.0,1869.75,65.0,16.0,428.0,15.0,161.5,202005141400,202005141500,655.5,589.5,2887.5,3543.0,19,17
3231,101.0,370.5,496.5,,,,16.0,19.0,1876.75,66.0,16.0,269.0,15.25,139.75,202005141500,202005141600,475.0,408.75,2910.75,3385.75,14,12
3232,101.75,359.25,516.75,,,,16.0,19.0,1882.5,61.0,16.0,108.75,15.75,109.75,202005141600,202005141700,285.25,218.5,2921.25,3206.5,9,7
3233,101.25,354.0,518.25,,,,16.0,19.0,1890.25,61.0,15.5,25.0,16.0,86.25,202005141700,202005141800,177.75,111.25,2924.75,3102.5,6,4
3234,101.25,379.0,550.0,,0.0,,16.0,19.0,1898.25,60.0,15.25,0.25,17.0,82.75,202005141800,202005141900,150.25,83.0,2988.5,3138.75,5,3
3235,101.0,391.75,586.0,,0.0,,16.0,19.0,1899.5,62.0,14.25,0.0,17.0,46.5,202005141900,202005142000,112.75,46.5,3040.25,3153.0,4,1
3236,101.0,314.5,536.5,,0.0,,16.0,19.0,1900.25,62.0,15.0,0.0,16.75,57.75,202005142000,202005142100,124.5,57.75,2914.25,3038.75,4,2
3237,99.5,303.75,524.0,,0.0,,16.0,19.0,1900.75,61.0,16.0,0.0,15.75,26.0,202005142100,202005142200,92.75,26.0,2889.0,2981.75,3,1
3238,100.5,295.0,480.25,,0.0,,15.75,19.0,1903.25,61.0,15.5,0.0,16.25,12.75,202005142200,202005142300,79.25,12.75,2840.0,2919.25,3,0
3239,100.0,318.75,449.0,,0.0,,16.0,19.0,1904.75,61.0,14.5,0.0,16.25,20.75,202005142300,202005150000,86.5,20.75,2833.5,2920.0,3,1
3240,98.25,294.25,443.0,,0.0,,15.75,19.0,1904.0,60.0,11.0,0.0,16.25,43.0,202005150000,202005150100,105.0,43.0,2799.5,2904.5,4,1
3241,75.25,268.0,447.5,,0.0,,15.5,19.0,1905.25,61.0,8.5,0.0,16.0,28.5,202005150100,202005150200,87.5,28.5,2757.0,2844.5,3,1
3242,70.25,269.75,456.0,,0.0,,15.75,19.0,1904.25,62.0,8.25,0.0,16.0,18.5,202005150200,202005150300,77.5,18.5,2762.25,2839.75,3,1
3243,74.75,251.0,451.0,,0.0,,15.25,19.0,1903.5,62.0,9.0,8.5,16.25,9.0,202005150300,202005150400,77.0,17.5,2742.25,2819.25,3,1
3244,90.75,320.75,431.25,,0.0,,15.25,19.0,1903.0,64.0,14.25,65.75,15.75,9.25,202005150400,202005150500,139.25,75.0,2809.75,2949.0,5,3
3245,97.25,332.5,442.0,,0.0,,17.0,18.25,1901.5,64.0,15.75,175.5,15.0,9.0,202005150500,202005150600,250.5,184.5,2837.25,3087.75,8,6
3246,98.75,375.0,473.75,,0.0,,17.0,13.0,1903.75,64.0,16.75,328.0,15.0,10.0,202005150600,202005150700,399.75,338.0,2915.25,3315.0,12,10
3247,100.0,365.25,413.75,,0.0,,17.0,13.0,1905.25,69.0,16.5,484.25,17.0,5.75,202005150700,202005150800,553.5,490.0,2853.25,3406.75,16,14
3248,100.25,314.0,443.75,,0.0,,17.0,13.0,1908.0,68.0,17.0,607.5,15.25,10.5,202005150800,202005150900,680.25,618.0,2834.0,3514.25,19,18
3249,97.5,338.5,462.75,,0.0,,17.0,14.5,1908.0,72.0,16.5,695.25,16.25,14.5,202005150900,202005151000,774.0,709.75,2878.75,3652.75,21,19
3250,100.5,371.25,462.25,,0.0,,17.0,19.5,1907.25,77.0,16.5,712.25,16.0,2.75,202005151000,202005151100,784.0,715.0,2918.25,3702.25,21,19
3251,99.25,354.25,457.0,,0.0,,17.0,20.0,1906.5,74.0,16.0,716.25,15.5,5.75,202005151100,202005151200,790.5,722.0,2891.0,3681.5,21,20
3252,97.5,350.5,453.0,,0.0,,16.0,20.0,1906.5,70.0,16.0,640.75,15.75,30.75,202005151200,202005151300,739.25,671.5,2877.5,3616.75,20,19
3253,98.25,366.5,463.0,,0.0,,16.0,20.0,1906.75,66.0,16.5,492.0,16.5,96.75,202005151300,202005151400,657.75,588.75,2900.5,3558.25,18,17
3254,96.0,378.5,495.75,,0.0,,16.0,20.0,1906.75,66.0,16.25,343.25,16.0,139.75,202005151400,202005151500,551.25,483.0,2943.0,3494.25,16,14
3255,101.5,402.75,491.0,,0.0,,16.0,20.0,1905.5,66.0,16.0,204.0,16.75,162.75,202005151500,202005151600,435.5,366.75,2966.75,3402.25,13,11
3256,98.75,400.0,520.75,,0.0,,16.0,20.0,1904.5,62.0,15.5,82.25,15.0,172.0,202005151600,202005151700,320.75,254.25,2986.0,3306.75,10,8
3257,99.75,394.75,489.25,,0.0,,16.0,20.0,1903.75,62.0,15.0,18.5,15.5,194.25,202005151700,202005151800,279.25,212.75,2949.5,3228.75,9,7
3258,98.75,390.25,482.0,,0.0,,16.0,20.0,1903.5,62.0,15.0,0.25,16.5,193.5,202005151800,202005151900,261.25,193.75,2936.5,3197.75,8,6
3259,96.5,359.0,475.75,,0.0,,16.0,20.0,1903.5,62.0,15.0,0.0,16.25,205.5,202005151900,202005152000,272.75,205.5,2896.75,3169.5,9,6
3260,96.5,294.75,481.25,,0.0,,15.0,20.0,1905.75,62.0,15.0,0.0,17.0,207.5,202005152000,202005152100,274.5,207.5,2840.25,3114.75,9,7
3261,93.25,289.5,491.5,,0.0,,15.0,20.0,1908.5,61.0,15.0,0.0,17.5,175.5,202005152100,202005152200,243.0,175.5,2843.75,3086.75,8,6
3262,97.75,298.0,578.75,,0.0,,15.0,20.0,1909.0,61.0,15.0,0.0,16.75,135.25,202005152200,202005152300,202.0,135.25,2944.5,3146.5,6,4
3263,98.5,308.0,576.25,,0.0,,15.0,20.0,1909.75,62.0,14.0,0.0,16.5,88.5,202005152300,202005160000,154.0,88.5,2954.5,3108.5,5,3
3264,95.25,286.5,538.75,,0.0,,15.0,20.0,1910.25,61.0,11.25,0.0,17.0,67.75,202005160000,202005160100,131.0,67.75,2891.75,3022.75,4,2
3265,72.75,256.0,533.25,,,,15.0,20.0,1909.0,62.0,8.0,0.0,17.0,44.0,202005160100,202005160200,104.0,44.0,2833.0,2937.0,4,1
3266,69.5,252.0,527.75,,0.0,,15.0,20.0,1909.75,61.0,8.0,0.0,16.5,21.0,202005160200,202005160300,80.5,21.0,2820.0,2900.5,3,1
3267,70.0,261.5,526.25,,0.0,,15.0,20.0,1911.0,61.0,9.0,17.0,15.5,10.25,202005160300,202005160400,86.75,27.25,2829.75,2916.5,3,1
3268,75.0,288.0,540.5,,0.0,,15.0,20.0,1911.0,65.0,11.25,94.25,15.25,5.75,202005160400,202005160500,161.5,100.0,2879.5,3041.0,5,3
3269,86.0,356.5,539.75,,0.0,,16.0,20.0,1912.75,64.0,15.75,267.75,15.5,2.0,202005160500,202005160600,337.0,269.75,2959.0,3296.0,10,8
3270,95.5,331.0,407.5,,0.0,,16.5,20.0,1914.5,65.0,17.0,470.0,17.25,0.0,202005160600,202005160700,540.75,470.0,2813.5,3354.25,16,14
3271,100.0,245.25,464.25,,0.0,,17.0,20.0,1914.25,70.0,17.0,627.75,17.25,0.0,202005160700,202005160800,699.0,627.75,2793.75,3492.75,20,18
3272,101.25,216.5,502.5,,0.0,,17.0,20.0,1913.25,67.0,17.0,709.25,15.75,0.0,202005160800,202005160900,779.0,709.25,2800.5,3579.5,22,20
3273,100.0,243.0,524.5,,0.0,,17.0,20.0,1912.0,73.0,17.0,755.0,15.75,0.0,202005160900,202005161000,824.75,755.0,2852.5,3677.25,22,21
3274,100.0,284.5,520.0,,0.0,,17.0,20.0,1911.0,72.0,17.0,799.25,16.75,0.0,202005161000,202005161100,870.0,799.25,2887.5,3757.5,23,21
3275,100.0,239.25,521.75,,0.0,,17.0,20.0,1910.75,74.0,17.0,773.0,16.75,1.25,202005161100,202005161200,845.0,774.25,2845.75,3690.75,23,21
3276,101.75,229.25,500.75,,0.0,,16.0,20.0,1909.25,72.0,16.25,677.75,15.25,2.0,202005161200,202005161300,747.25,679.75,2813.0,3560.25,21,19
3277,102.0,281.5,530.75,,0.0,,16.0,20.0,1907.75,73.0,15.75,533.0,16.5,3.0,202005161300,202005161400,604.25,536.0,2895.0,3499.25,17,15
3278,102.0,374.0,532.25,,0.0,,16.0,20.0,1908.0,69.0,15.25,366.5,16.5,3.25,202005161400,202005161500,437.5,369.75,2985.25,3422.75,13,11
3279,103.0,360.5,529.0,,0.0,,16.0,20.0,1909.25,69.0,15.25,222.0,15.5,2.5,202005161500,202005161600,291.25,224.5,2970.75,3262.0,9,7
3280,101.0,346.25,536.25,,0.0,,16.0,20.0,1909.25,62.0,15.0,107.25,16.25,3.75,202005161600,202005161700,178.25,111.0,2954.75,3133.0,6,4
3281,100.25,327.25,583.5,,0.0,,16.0,20.0,1909.75,62.0,15.0,26.25,16.5,6.25,202005161700,202005161800,100.0,32.5,2982.75,3082.75,3,1
3282,100.0,292.25,559.75,,0.0,,16.0,20.0,1910.25,61.5,15.0,0.25,16.5,6.5,202005161800,202005161900,74.25,6.75,2923.75,2998.0,2,0
3283,101.25,288.0,601.0,,0.0,,16.0,20.0,1910.5,62.0,15.0,0.0,16.75,11.0,202005161900,202005162000,78.75,11.0,2962.75,3041.5,3,0
3284,99.5,288.25,572.75,,0.0,,15.0,20.0,1909.0,62.0,14.0,0.0,16.5,15.5,202005162000,202005162100,81.0,15.5,2931.5,3012.5,3,1
3285,101.0,285.25,580.5,,0.0,,15.0,20.0,1909.25,61.0,14.0,0.0,16.75,15.5,202005162100,202005162200,81.25,15.5,2937.0,3018.25,3,1
3286,101.0,280.5,530.75,,0.0,,15.0,20.0,1908.75,61.0,14.0,0.0,16.75,6.0,202005162200,202005162300,71.75,6.0,2882.0,2953.75,2,0
3287,101.25,281.0,574.5,,0.0,,15.0,20.0,1907.75,62.0,14.0,0.0,16.5,1.75,202005162300,202005170000,67.25,1.75,2926.5,2993.75,2,0
3288,98.75,233.25,528.5,,,,15.0,20.0,1908.25,61.0,11.25,0.0,16.75,0.75,202005170000,202005170100,63.75,0.75,2829.75,2893.5,2,0
3289,74.25,180.75,549.75,,,,15.0,20.0,1905.25,62.0,8.0,0.0,16.75,5.0,202005170100,202005170200,64.75,5.0,2772.0,2836.75,2,0
3290,70.75,179.25,515.75,,0.0,,15.0,20.0,1905.25,61.0,8.25,0.0,16.25,7.25,202005170200,202005170300,66.75,7.25,2732.0,2798.75,2,0
3291,70.5,180.75,513.0,,0.0,,15.0,20.0,1904.25,61.0,9.5,2.5,16.0,7.25,202005170300,202005170400,70.25,9.75,2729.5,2799.75,3,0
3292,77.5,181.0,504.5,,,,15.0,20.0,1904.0,65.0,11.0,21.5,16.0,3.75,202005170400,202005170500,87.25,25.25,2732.0,2819.25,3,1
3293,87.5,183.25,503.5,,,,16.75,20.0,1904.0,64.0,14.75,57.5,16.75,0.25,202005170500,202005170600,126.0,57.75,2742.25,2868.25,4,2
3294,94.25,163.75,504.75,,,,17.0,20.0,1903.5,65.0,16.0,106.25,16.25,1.0,202005170600,202005170700,176.5,107.25,2731.25,2907.75,6,4
3295,96.0,94.5,547.25,,,,16.5,20.0,1905.0,70.0,16.25,175.25,11.25,1.0,202005170700,202005170800,240.25,176.25,2712.75,2953.0,8,6
3296,98.5,90.5,682.25,,,,16.75,20.0,1905.75,67.0,16.75,277.75,11.25,0.0,202005170800,202005170900,342.5,277.75,2844.0,3186.5,11,9
3297,96.75,90.25,701.5,,0.0,,16.0,20.0,1780.0,73.0,15.0,394.0,10.5,1.25,202005170900,202005171000,456.75,395.25,2741.5,3198.25,14,12
3298,96.0,90.0,542.75,,0.0,,16.0,20.0,1797.75,72.0,14.0,515.0,11.0,2.5,202005171000,202005171100,578.5,517.5,2598.5,3177.0,18,16
3299,98.75,89.75,459.5,,0.0,,16.0,20.0,1905.0,74.0,14.5,587.75,11.0,3.5,202005171100,202005171200,652.75,591.25,2627.0,3279.75,20,18
3300,101.75,90.5,370.75,,0.0,,16.0,20.0,1905.25,72.0,13.75,614.75,11.0,4.75,202005171200,202005171300,680.25,619.5,2540.25,3220.5,21,19
3301,97.75,90.75,365.75,,0.0,,16.0,20.0,1907.0,73.0,14.5,559.0,10.75,9.25,202005171300,202005171400,629.5,568.25,2534.25,3163.75,20,18
3302,100.0,90.5,475.0,,,,16.0,20.0,1905.75,69.0,15.0,433.5,10.75,11.25,202005171400,202005171500,506.5,444.75,2640.25,3146.75,16,14
3303,102.75,91.0,506.25,,0.0,,16.0,20.0,1905.0,69.0,15.5,279.75,11.5,9.0,202005171500,202005171600,351.75,288.75,2674.0,3025.75,12,10
3304,101.0,91.25,481.25,,,,16.0,20.0,1906.0,62.0,15.25,132.75,11.5,3.25,202005171600,202005171700,198.75,136.0,2641.5,2840.25,7,5
3305,102.75,91.5,596.75,,,,16.0,20.0,1908.0,62.0,15.0,36.0,11.25,2.75,202005171700,202005171800,101.0,38.75,2761.0,2862.0,4,1
3306,103.25,91.5,602.25,,,,16.0,20.0,1907.75,61.5,14.5,1.25,11.0,8.5,202005171800,202005171900,71.25,9.75,2766.25,2837.5,3,0
3307,101.0,90.75,637.0,,,,16.0,20.0,1908.0,62.0,14.0,0.0,11.0,25.0,202005171900,202005172000,86.0,25.0,2798.75,2884.75,3,1
3308,100.5,90.5,707.5,,,,15.0,20.0,1907.5,62.0,13.0,0.0,10.25,40.25,202005172000,202005172100,98.5,40.25,2868.0,2966.5,3,1
3309,100.75,91.25,503.25,,,,15.0,20.0,1906.75,61.0,13.0,0.0,11.0,70.25,202005172100,202005172200,129.25,70.25,2663.0,2792.25,5,3
3310,100.5,132.25,452.0,,,,15.0,20.0,1904.5,55.0,13.0,0.0,11.0,60.25,202005172200,202005172300,119.25,60.25,2644.25,2763.5,4,2
3311,100.75,143.5,457.0,,,,15.0,20.0,1902.5,56.0,13.0,0.0,10.25,43.25,202005172300,202005180000,101.5,43.25,2659.75,2761.25,4,2
3312,98.75,178.5,429.75,,0.0,,15.0,20.0,1902.25,55.0,10.75,0.0,11.0,32.75,202005180000,202005180100,89.5,32.75,2664.25,2753.75,3,1
3313,76.75,162.75,448.25,,0.0,,15.0,20.0,1902.75,56.0,8.0,0.0,10.5,34.0,202005180100,202005180200,87.5,34.0,2646.5,2734.0,3,1
3314,72.75,158.25,461.75,,0.0,,15.0,20.0,1902.5,55.0,8.5,0.0,10.75,25.0,202005180200,202005180300,79.25,25.0,2650.25,2729.5,3,1
3315,78.0,161.75,459.0,,0.0,,15.0,20.0,1902.25,55.0,9.0,17.0,11.25,14.75,202005180300,202005180400,87.0,31.75,2656.0,2743.0,3,1
3316,87.75,188.0,559.5,,0.0,,15.0,20.0,1902.0,59.0,12.75,91.5,11.0,14.5,202005180400,202005180500,164.75,106.0,2796.25,2961.0,6,4
3317,96.5,197.5,562.25,,0.0,,16.0,19.25,1901.0,58.0,15.75,257.75,11.0,7.75,202005180500,202005180600,327.5,265.5,2815.25,3142.75,10,8
3318,100.25,191.75,547.75,,0.0,,16.0,12.25,1899.0,59.0,17.0,482.75,11.5,0.0,202005180600,202005180700,539.5,482.75,2797.75,3337.25,16,14
3319,101.75,205.75,545.25,,0.0,,16.0,14.0,1899.25,64.0,15.5,696.0,10.25,1.0,202005180700,202005180800,752.75,697.0,2816.0,3568.75,21,20
3320,102.5,214.5,538.5,,0.0,,16.0,14.0,1900.25,61.0,16.0,832.5,10.25,4.5,202005180800,202005180900,893.25,837.0,2816.75,3710.0,24,23
3321,102.5,191.25,535.0,,0.0,,16.0,14.0,1899.75,67.0,15.5,910.75,10.75,4.75,202005180900,202005181000,971.75,915.5,2795.5,3767.25,26,24
3322,101.75,189.25,532.5,,0.5,,16.0,18.0,1898.5,66.0,15.0,920.5,10.75,3.5,202005181000,202005181100,983.75,924.0,2788.5,3772.25,26,24
3323,100.75,187.25,540.25,,0.0,,16.0,20.0,1897.25,68.0,16.0,907.5,11.0,3.25,202005181100,202005181200,973.75,910.75,2793.5,3767.25,26,24
3324,102.0,189.75,543.25,,0.0,,16.0,20.0,1896.25,66.0,15.5,853.5,10.25,2.75,202005181200,202005181300,918.0,856.25,2797.25,3715.25,25,23
3325,102.5,192.0,542.25,,0.0,,16.0,20.0,1896.25,67.0,14.75,728.5,11.0,3.0,202005181300,202005181400,793.25,731.5,2800.0,3593.25,22,20
3326,102.75,190.75,531.25,,0.0,,16.0,20.0,1894.75,63.0,16.0,539.75,11.0,3.0,202005181400,202005181500,605.75,542.75,2782.5,3388.25,18,16
3327,102.0,190.5,561.5,,,,16.0,20.0,1895.75,63.0,16.5,328.25,11.5,1.5,202005181500,202005181600,393.75,329.75,2812.75,3206.5,12,10
3328,101.25,187.5,567.0,,,,16.0,20.0,1895.5,56.0,16.25,129.75,10.75,6.0,202005181600,202005181700,198.75,135.75,2807.25,3006.0,7,5
3329,100.0,209.0,585.75,,,,15.5,20.0,1896.0,56.0,16.0,33.75,10.25,7.75,202005181700,202005181800,103.25,41.5,2846.75,2950.0,4,1
3330,102.25,257.0,570.25,,,,16.0,20.0,1896.0,55.5,15.0,1.0,11.0,16.5,202005181800,202005181900,79.5,17.5,2881.0,2960.5,3,1
3331,101.0,264.5,578.75,,,,16.0,20.0,1894.75,56.0,15.0,0.0,11.0,54.5,202005181900,202005182000,116.5,54.5,2895.0,3011.5,4,2
3332,100.25,215.0,549.0,,,,15.0,20.0,1894.0,56.0,14.25,0.0,12.0,62.5,202005182000,202005182100,123.75,62.5,2814.25,2938.0,4,2
3333,99.5,211.25,608.75,,,,15.0,20.0,1894.0,55.0,14.0,0.0,12.25,28.0,202005182100,202005182200,89.25,28.0,2868.5,2957.75,3,1
3334,100.5,221.25,553.25,,0.0,,15.0,20.0,1899.25,58.0,14.0,0.0,11.75,9.5,202005182200,202005182300,70.25,9.5,2832.25,2902.5,2,0
3335,101.75,240.0,542.5,,0.0,,15.0,20.0,1901.25,58.0,13.0,0.0,12.0,4.5,202005182300,202005190000,64.5,4.5,2843.5,2908.0,2,0
3336,99.0,250.5,525.75,,0.0,,15.0,20.0,1903.75,57.0,10.75,0.0,12.25,1.5,202005190000,202005190100,59.5,1.5,2836.0,2895.5,2,0
3337,78.75,204.25,511.5,,0.0,,15.0,20.0,1905.25,62.0,8.0,0.0,12.0,0.0,202005190100,202005190200,55.0,0.0,2761.75,2816.75,2,0
3338,71.0,193.25,523.75,,0.0,,15.0,20.0,1904.25,61.0,8.0,0.25,11.0,0.0,202005190200,202005190300,54.25,0.25,2753.25,2807.5,2,0
3339,74.75,181.0,511.5,,0.0,,15.0,20.0,1902.75,64.0,8.5,14.75,11.0,0.0,202005190300,202005190400,69.25,14.75,2734.0,2803.25,2,1
3340,89.75,211.5,537.5,,0.0,,15.0,20.0,1902.0,66.0,13.75,76.75,10.75,0.0,202005190400,202005190500,136.25,76.75,2806.75,2943.0,5,3
3341,98.5,266.25,547.5,,0.0,,16.0,20.0,1902.25,67.0,15.0,189.5,11.5,0.0,202005190500,202005190600,252.0,189.5,2881.5,3133.5,8,6
3342,100.5,275.0,562.5,,0.0,,16.0,14.75,1903.0,67.0,16.0,328.0,11.0,0.0,202005190600,202005190700,385.75,328.0,2908.0,3293.75,12,10
3343,97.75,274.75,657.5,,0.0,,16.0,14.0,1901.5,72.0,15.25,441.75,10.5,0.0,202005190700,202005190800,497.5,441.75,3003.5,3501.0,14,13
3344,96.5,283.25,674.5,,0.0,,16.0,14.0,1902.0,71.0,15.5,541.25,11.0,0.0,202005190800,202005190900,597.75,541.25,3027.25,3625.0,16,15
3345,97.0,277.5,694.5,,0.0,,16.0,14.0,1900.5,71.0,15.75,584.25,10.25,0.0,202005190900,202005191000,640.25,584.25,3040.5,3680.75,17,16
3346,98.25,276.75,798.5,,11.333333333333334,,16.0,18.5,1899.75,71.0,15.25,549.25,11.0,0.0,202005191000,202005191100,610.0,549.25,3155.5833333333335,3765.5833333333335,16,15
