,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
7330,331.0,429.0,295.0,32.0,677.0,711.0,12.0,284.0,25.0,498.0,202011011000,202011011100,2227.0,807.0,1067.0,3294.0,68,24
7331,332.0,427.0,295.0,127.0,652.0,711.0,13.0,359.0,25.0,591.0,202011011100,202011011200,2465.0,975.0,1067.0,3532.0,70,28
7332,330.0,424.0,295.0,278.0,655.0,731.0,12.0,396.0,25.0,649.0,202011011200,202011011300,2734.0,1070.0,1061.0,3795.0,72,28
7333,333.0,424.0,295.0,210.0,529.0,622.0,12.0,384.0,25.0,701.0,202011011300,202011011400,2471.0,1110.0,1064.0,3535.0,70,31
7334,336.0,423.0,295.0,56.0,375.0,461.0,12.0,266.0,25.0,810.0,202011011400,202011011500,1993.0,1101.0,1066.0,3059.0,65,36
7335,335.0,423.0,295.0,34.0,415.0,438.0,12.0,145.0,25.0,795.0,202011011500,202011011600,1852.0,965.0,1065.0,2917.0,63,33
7336,333.0,424.0,295.0,210.0,417.0,492.0,12.0,45.0,23.0,775.0,202011011600,202011011700,1962.0,843.0,1064.0,3026.0,65,28
7337,332.0,427.0,295.0,507.0,446.0,582.0,11.0,2.0,23.0,872.0,202011011700,202011011800,2432.0,897.0,1065.0,3497.0,70,26
7338,333.0,428.0,295.0,1299.0,935.0,1055.0,12.0,0.0,18.0,1023.0,202011011800,202011011900,4330.0,1041.0,1068.0,5398.0,80,19
7339,334.0,427.0,295.0,1042.0,1087.0,1096.0,12.0,0.0,18.0,1080.0,202011011900,202011012000,4323.0,1098.0,1068.0,5391.0,80,20
7340,340.0,429.0,295.0,902.0,1022.0,1098.0,12.0,0.0,19.0,1039.0,202011012000,202011012100,4080.0,1058.0,1076.0,5156.0,79,21
7341,338.0,432.0,295.0,298.0,901.0,646.0,11.0,0.0,20.0,1111.0,202011012100,202011012200,2976.0,1131.0,1076.0,4052.0,73,28
7342,333.0,436.0,295.0,0.0,543.0,401.0,11.0,0.0,20.0,1112.0,202011012200,202011012300,2076.0,1132.0,1075.0,3151.0,66,36
7343,332.0,443.0,292.0,0.0,657.0,484.0,12.0,0.0,20.0,1095.0,202011012300,202011020000,2256.0,1115.0,1079.0,3335.0,68,33
7344,337.0,448.0,280.0,0.0,335.0,347.0,13.0,0.0,19.0,1098.0,202011020000,202011020100,1799.0,1117.0,1078.0,2877.0,63,39
7345,332.0,450.0,295.0,0.0,302.0,342.0,12.0,0.0,19.0,1096.0,202011020100,202011020200,1759.0,1115.0,1089.0,2848.0,62,39
7346,335.0,450.0,295.0,0.0,347.0,336.0,13.0,0.0,18.0,1134.0,202011020200,202011020300,1835.0,1152.0,1093.0,2928.0,63,39
7347,333.0,458.0,295.0,0.0,433.0,333.0,13.0,0.0,18.0,1173.0,202011020300,202011020400,1957.0,1191.0,1099.0,3056.0,64,39
7348,333.0,640.0,295.0,0.0,396.0,292.0,13.0,0.0,17.0,1099.0,202011020400,202011020500,1804.0,1116.0,1281.0,3085.0,58,36
7349,336.0,1178.0,295.0,151.0,432.0,309.0,13.0,0.0,14.0,1034.0,202011020500,202011020600,1940.0,1048.0,1822.0,3762.0,52,28
7350,350.0,1831.0,322.0,0.0,720.0,231.0,16.0,0.0,17.0,1146.0,202011020600,202011020700,2114.0,1163.0,2519.0,4633.0,46,25
7351,360.0,2208.0,522.0,0.0,474.0,255.0,17.0,25.0,20.0,956.0,202011020700,202011020800,1730.0,1001.0,3107.0,4837.0,36,21
7352,367.0,2640.0,529.0,135.0,504.0,536.0,17.0,83.0,14.0,730.0,202011020800,202011020900,2002.0,827.0,3553.0,5555.0,36,15
7353,368.0,2841.0,481.0,269.0,981.0,492.0,17.0,148.0,11.0,532.0,202011020900,202011021000,2433.0,691.0,3707.0,6140.0,40,11
7354,367.0,2941.0,570.0,277.0,1178.0,608.0,19.0,192.0,2.0,443.0,202011021000,202011021100,2700.0,637.0,3897.0,6597.0,41,10
7355,362.0,3138.0,589.0,279.0,911.0,666.0,19.0,194.0,14.0,433.0,202011021100,202011021200,2497.0,641.0,4108.0,6605.0,38,10
7356,374.0,3183.0,708.0,671.0,864.0,717.0,20.0,169.0,11.0,517.0,202011021200,202011021300,2949.0,697.0,4285.0,7234.0,41,10
7357,374.0,3175.0,837.0,505.0,579.0,690.0,20.0,137.0,16.0,534.0,202011021300,202011021400,2461.0,687.0,4406.0,6867.0,36,10
7358,363.0,3231.0,868.0,13.0,692.0,468.0,19.0,100.0,17.0,640.0,202011021400,202011021500,1930.0,757.0,4481.0,6411.0,30,12
7359,360.0,3068.0,864.0,208.0,803.0,530.0,19.0,59.0,0.0,788.0,202011021500,202011021600,2388.0,847.0,4311.0,6699.0,36,13
7360,362.0,3335.0,862.0,529.0,1188.0,734.0,19.0,21.0,0.0,957.0,202011021600,202011021700,3429.0,978.0,4578.0,8007.0,43,12
7361,362.0,3371.0,859.0,1475.0,1466.0,963.0,19.0,1.0,0.0,1203.0,202011021700,202011021800,5108.0,1204.0,4611.0,9719.0,53,12
7362,360.0,3308.0,861.0,1576.0,1412.0,1096.0,19.0,0.0,0.0,1495.0,202011021800,202011021900,5579.0,1495.0,4548.0,10127.0,55,15
7363,362.0,3298.0,865.0,1439.0,1478.0,935.0,19.0,0.0,0.0,1801.0,202011021900,202011022000,5653.0,1801.0,4544.0,10197.0,55,18
7364,356.0,3228.0,864.0,443.0,1724.0,566.0,19.0,0.0,0.0,2080.0,202011022000,202011022100,4813.0,2080.0,4467.0,9280.0,52,22
7365,355.0,3012.0,865.0,2.0,1477.0,374.0,19.0,0.0,5.0,2442.0,202011022100,202011022200,4300.0,2447.0,4251.0,8551.0,50,29
7366,367.0,2812.0,865.0,0.0,1292.0,319.0,19.0,0.0,10.0,2548.0,202011022200,202011022300,4169.0,2558.0,4063.0,8232.0,51,31
7367,370.0,2046.0,826.0,0.0,486.0,251.0,19.0,0.0,9.0,2683.0,202011022300,202011030000,3429.0,2692.0,3261.0,6690.0,51,40
7368,367.0,1446.0,705.0,0.0,310.0,299.0,19.0,0.0,7.0,2799.0,202011030000,202011030100,3415.0,2806.0,2537.0,5952.0,57,47
7369,371.0,1456.0,691.0,0.0,100.0,282.0,19.0,0.0,7.0,2765.0,202011030100,202011030200,3154.0,2772.0,2537.0,5691.0,55,49
7370,370.0,1546.0,555.0,0.0,98.0,282.0,19.0,0.0,11.0,2737.0,202011030200,202011030300,3128.0,2748.0,2490.0,5618.0,56,49
7371,368.0,1395.0,555.0,0.0,101.0,282.0,20.0,0.0,15.0,2924.0,202011030300,202011030400,3322.0,2939.0,2338.0,5660.0,59,52
7372,370.0,1392.0,689.0,0.0,100.0,288.0,19.0,0.0,16.0,3253.0,202011030400,202011030500,3657.0,3269.0,2470.0,6127.0,60,53
7373,367.0,1470.0,840.0,0.0,214.0,377.0,18.0,0.0,14.0,3450.0,202011030500,202011030600,4055.0,3464.0,2695.0,6750.0,60,51
7374,367.0,2067.0,885.0,0.0,464.0,281.0,18.0,0.0,16.0,3479.0,202011030600,202011030700,4240.0,3495.0,3337.0,7577.0,56,46
7375,361.0,2341.0,885.0,0.0,1003.0,326.0,18.0,16.0,17.0,3458.0,202011030700,202011030800,4820.0,3491.0,3605.0,8425.0,57,41
7376,366.0,2565.0,885.0,232.0,1661.0,400.0,18.0,136.0,14.0,3228.0,202011030800,202011030900,5671.0,3378.0,3834.0,9505.0,60,36
7377,344.0,2363.0,884.0,0.0,1423.0,331.0,18.0,298.0,17.0,2735.0,202011030900,202011031000,4804.0,3050.0,3609.0,8413.0,57,36
7378,347.0,2344.0,884.0,0.0,1501.0,283.0,19.0,433.0,17.0,2457.0,202011031000,202011031100,4691.0,2907.0,3594.0,8285.0,57,35
7379,348.0,2361.0,884.0,0.0,1537.0,282.0,19.0,483.0,17.0,2349.0,202011031100,202011031200,4668.0,2849.0,3612.0,8280.0,56,34
7380,362.0,2341.0,884.0,0.0,1512.0,282.0,19.0,503.0,17.0,2350.0,202011031200,202011031300,4664.0,2870.0,3606.0,8270.0,56,35
7381,355.0,2344.0,884.0,0.0,1066.0,282.0,20.0,540.0,17.0,2431.0,202011031300,202011031400,4336.0,2988.0,3603.0,7939.0,55,38
7382,359.0,2414.0,884.0,0.0,757.0,289.0,20.0,511.0,17.0,2438.0,202011031400,202011031500,4012.0,2966.0,3677.0,7689.0,52,39
7383,365.0,2499.0,885.0,0.0,748.0,326.0,20.0,395.0,17.0,2292.0,202011031500,202011031600,3778.0,2704.0,3769.0,7547.0,50,36
7384,361.0,2732.0,885.0,92.0,756.0,678.0,20.0,175.0,17.0,2254.0,202011031600,202011031700,3972.0,2446.0,3998.0,7970.0,50,31
7385,368.0,2526.0,885.0,522.0,1110.0,1106.0,20.0,8.0,17.0,2362.0,202011031700,202011031800,5125.0,2387.0,3799.0,8924.0,57,27
7386,352.0,2351.0,885.0,284.0,1313.0,975.0,19.0,0.0,17.0,2579.0,202011031800,202011031900,5168.0,2596.0,3607.0,8775.0,59,30
7387,369.0,2146.0,885.0,233.0,1305.0,885.0,19.0,0.0,17.0,2732.0,202011031900,202011032000,5172.0,2749.0,3419.0,8591.0,60,32
7388,362.0,2098.0,885.0,178.0,1221.0,846.0,19.0,0.0,17.0,2697.0,202011032000,202011032100,4959.0,2714.0,3364.0,8323.0,60,33
7389,356.0,2031.0,885.0,133.0,930.0,385.0,19.0,0.0,17.0,2699.0,202011032100,202011032200,4164.0,2716.0,3291.0,7455.0,56,36
7390,363.0,1904.0,885.0,0.0,755.0,304.0,19.0,0.0,17.0,2628.0,202011032200,202011032300,3704.0,2645.0,3171.0,6875.0,54,38
7391,358.0,1499.0,885.0,0.0,803.0,297.0,19.0,0.0,17.0,2710.0,202011032300,202011040000,3827.0,2727.0,2761.0,6588.0,58,41
7392,362.0,1305.0,885.0,0.0,229.0,296.0,19.0,0.0,16.0,2524.0,202011040000,202011040100,3065.0,2540.0,2571.0,5636.0,54,45
7393,372.0,1210.0,885.0,0.0,196.0,296.0,19.0,0.0,17.0,2432.0,202011040100,202011040200,2941.0,2449.0,2486.0,5427.0,54,45
7394,373.0,1136.0,885.0,0.0,118.0,277.0,19.0,0.0,13.0,2480.0,202011040200,202011040300,2888.0,2493.0,2413.0,5301.0,54,47
7395,374.0,1205.0,754.0,0.0,93.0,278.0,19.0,0.0,10.0,2532.0,202011040300,202011040400,2913.0,2542.0,2352.0,5265.0,55,48
7396,375.0,1538.0,817.0,26.0,94.0,350.0,19.0,0.0,10.0,2490.0,202011040400,202011040500,2970.0,2500.0,2749.0,5719.0,52,44
7397,370.0,1985.0,885.0,589.0,305.0,593.0,19.0,0.0,8.0,2556.0,202011040500,202011040600,4051.0,2564.0,3259.0,7310.0,55,35
7398,367.0,2389.0,885.0,731.0,414.0,821.0,19.0,0.0,7.0,2600.0,202011040600,202011040700,4573.0,2607.0,3660.0,8233.0,56,32
7399,375.0,2549.0,885.0,738.0,605.0,956.0,18.0,32.0,7.0,2801.0,202011040700,202011040800,5139.0,2840.0,3827.0,8966.0,57,32
7400,374.0,2691.0,883.0,865.0,907.0,1029.0,18.0,181.0,8.0,2840.0,202011040800,202011040900,5830.0,3029.0,3966.0,9796.0,60,31
7401,374.0,2933.0,879.0,965.0,1095.0,1002.0,19.0,281.0,7.0,2581.0,202011040900,202011041000,5931.0,2869.0,4205.0,10136.0,59,28
7402,375.0,2893.0,882.0,948.0,1155.0,951.0,19.0,356.0,7.0,2458.0,202011041000,202011041100,5875.0,2821.0,4169.0,10044.0,58,28
7403,367.0,2993.0,867.0,862.0,1212.0,873.0,19.0,395.0,7.0,2602.0,202011041100,202011041200,5951.0,3004.0,4246.0,10197.0,58,29
7404,373.0,2990.0,794.0,964.0,1224.0,648.0,19.0,342.0,10.0,2755.0,202011041200,202011041300,5943.0,3107.0,4176.0,10119.0,59,31
7405,373.0,2963.0,790.0,639.0,1172.0,685.0,19.0,301.0,14.0,2911.0,202011041300,202011041400,5722.0,3226.0,4145.0,9867.0,58,33
7406,367.0,3059.0,791.0,761.0,1161.0,678.0,18.0,264.0,16.0,2955.0,202011041400,202011041500,5835.0,3235.0,4235.0,10070.0,58,32
7407,364.0,2929.0,790.0,569.0,1072.0,684.0,18.0,167.0,13.0,3083.0,202011041500,202011041600,5588.0,3263.0,4101.0,9689.0,58,34
7408,369.0,2853.0,840.0,25.0,902.0,583.0,19.0,54.0,15.0,3284.0,202011041600,202011041700,4863.0,3353.0,4081.0,8944.0,54,37
7409,371.0,2937.0,878.0,330.0,902.0,697.0,19.0,3.0,16.0,3466.0,202011041700,202011041800,5414.0,3485.0,4205.0,9619.0,56,36
7410,344.0,2882.0,885.0,429.0,1322.0,770.0,20.0,0.0,16.0,3673.0,202011041800,202011041900,6210.0,3689.0,4131.0,10341.0,60,36
7411,344.0,2727.0,885.0,783.0,1336.0,739.0,20.0,0.0,17.0,3812.0,202011041900,202011042000,6687.0,3829.0,3976.0,10663.0,63,36
7412,343.0,2126.0,885.0,689.0,1204.0,748.0,20.0,0.0,16.0,3954.0,202011042000,202011042100,6611.0,3970.0,3374.0,9985.0,66,40
7413,368.0,1664.0,885.0,263.0,923.0,558.0,19.0,0.0,10.0,4044.0,202011042100,202011042200,5798.0,4054.0,2936.0,8734.0,66,46
7414,371.0,1172.0,799.0,0.0,476.0,285.0,19.0,0.0,9.0,4173.0,202011042200,202011042300,4943.0,4182.0,2361.0,7304.0,68,57
7415,372.0,763.0,615.0,0.0,443.0,289.0,19.0,0.0,7.0,4153.0,202011042300,202011050000,4892.0,4160.0,1769.0,6661.0,73,62
7416,368.0,511.0,590.0,0.0,248.0,277.0,19.0,0.0,7.0,4265.0,202011050000,202011050100,4797.0,4272.0,1488.0,6285.0,76,68
7417,368.0,498.0,590.0,0.0,245.0,292.0,19.0,0.0,7.0,4273.0,202011050100,202011050200,4817.0,4280.0,1475.0,6292.0,77,68
7418,366.0,496.0,500.0,0.0,251.0,292.0,19.0,0.0,4.0,4277.0,202011050200,202011050300,4824.0,4281.0,1381.0,6205.0,78,69
7419,369.0,495.0,590.0,0.0,245.0,290.0,19.0,0.0,4.0,4283.0,202011050300,202011050400,4822.0,4287.0,1473.0,6295.0,77,68
7420,369.0,494.0,590.0,0.0,269.0,289.0,19.0,0.0,5.0,4231.0,202011050400,202011050500,4794.0,4236.0,1472.0,6266.0,77,68
7421,369.0,621.0,590.0,0.0,272.0,293.0,19.0,0.0,5.0,4155.0,202011050500,202011050600,4725.0,4160.0,1599.0,6324.0,75,66
7422,370.0,980.0,590.0,442.0,253.0,570.0,19.0,0.0,3.0,4127.0,202011050600,202011050700,5395.0,4130.0,1959.0,7354.0,73,56
7423,366.0,1480.0,590.0,953.0,398.0,914.0,19.0,10.0,2.0,4098.0,202011050700,202011050800,6375.0,4110.0,2455.0,8830.0,72,47
7424,351.0,1908.0,590.0,1091.0,499.0,987.0,19.0,74.0,0.0,4100.0,202011050800,202011050900,6751.0,4174.0,2868.0,9619.0,70,43
7425,343.0,2010.0,590.0,1352.0,577.0,941.0,18.0,169.0,1.0,4082.0,202011050900,202011051000,7122.0,4252.0,2961.0,10083.0,71,42
7426,355.0,1990.0,590.0,1126.0,589.0,835.0,19.0,227.0,1.0,4178.0,202011051000,202011051100,6956.0,4406.0,2954.0,9910.0,70,44
7427,360.0,2008.0,590.0,815.0,588.0,801.0,20.0,229.0,1.0,4120.0,202011051100,202011051200,6554.0,4350.0,2978.0,9532.0,69,46
7428,365.0,1799.0,590.0,294.0,764.0,619.0,20.0,258.0,6.0,4053.0,202011051200,202011051300,5994.0,4317.0,2774.0,8768.0,68,49
7429,364.0,1797.0,590.0,420.0,863.0,827.0,21.0,178.0,14.0,3686.0,202011051300,202011051400,5988.0,3878.0,2772.0,8760.0,68,44
7430,372.0,2017.0,590.0,430.0,933.0,856.0,20.0,142.0,13.0,3415.0,202011051400,202011051500,5789.0,3570.0,2999.0,8788.0,66,41
7431,380.0,1937.0,590.0,936.0,945.0,673.0,20.0,95.0,15.0,3399.0,202011051500,202011051600,6063.0,3509.0,2927.0,8990.0,67,39
7432,384.0,1842.0,590.0,684.0,1027.0,795.0,21.0,24.0,11.0,3545.0,202011051600,202011051700,6086.0,3580.0,2837.0,8923.0,68,40
7433,389.0,1955.0,590.0,918.0,1199.0,823.0,20.0,1.0,12.0,3674.0,202011051700,202011051800,6627.0,3687.0,2954.0,9581.0,69,38
7434,386.0,1991.0,590.0,1240.0,1346.0,941.0,20.0,0.0,9.0,3761.0,202011051800,202011051900,7297.0,3770.0,2987.0,10284.0,71,37
7435,383.0,1993.0,590.0,1039.0,1500.0,1057.0,19.0,0.0,13.0,3718.0,202011051900,202011052000,7327.0,3731.0,2985.0,10312.0,71,36
7436,384.0,1655.0,590.0,475.0,1381.0,742.0,19.0,0.0,16.0,3666.0,202011052000,202011052100,6280.0,3682.0,2648.0,8928.0,70,41
7437,381.0,1345.0,590.0,267.0,1229.0,462.0,19.0,0.0,16.0,3786.0,202011052100,202011052200,5760.0,3802.0,2335.0,8095.0,71,47
7438,384.0,1234.0,590.0,151.0,832.0,451.0,20.0,0.0,17.0,3640.0,202011052200,202011052300,5091.0,3657.0,2228.0,7319.0,70,50
7439,383.0,1053.0,589.0,0.0,807.0,397.0,20.0,0.0,19.0,3629.0,202011052300,202011060000,4852.0,3648.0,2045.0,6897.0,70,53
7440,377.0,745.0,589.0,0.0,336.0,282.0,20.0,0.0,17.0,3962.0,202011060000,202011060100,4597.0,3979.0,1731.0,6328.0,73,63
7441,373.0,739.0,590.0,0.0,197.0,286.0,20.0,0.0,17.0,4059.0,202011060100,202011060200,4559.0,4076.0,1722.0,6281.0,73,65
7442,371.0,544.0,590.0,0.0,274.0,272.0,20.0,0.0,17.0,4077.0,202011060200,202011060300,4640.0,4094.0,1525.0,6165.0,75,66
7443,375.0,487.0,590.0,0.0,257.0,261.0,20.0,0.0,17.0,3929.0,202011060300,202011060400,4464.0,3946.0,1472.0,5936.0,75,66
7444,362.0,483.0,590.0,0.0,280.0,277.0,20.0,0.0,17.0,3779.0,202011060400,202011060500,4353.0,3796.0,1455.0,5808.0,75,65
7445,367.0,573.0,589.0,6.0,374.0,281.0,20.0,0.0,14.0,3686.0,202011060500,202011060600,4361.0,3700.0,1549.0,5910.0,74,63
7446,368.0,697.0,590.0,130.0,690.0,359.0,20.0,0.0,14.0,3725.0,202011060600,202011060700,4918.0,3739.0,1675.0,6593.0,75,57
7447,364.0,920.0,590.0,392.0,806.0,632.0,20.0,1.0,16.0,3785.0,202011060700,202011060800,5632.0,3802.0,1894.0,7526.0,75,51
7448,365.0,1222.0,580.0,870.0,1087.0,429.0,20.0,11.0,17.0,3744.0,202011060800,202011060900,6158.0,3772.0,2187.0,8345.0,74,45
7449,363.0,1264.0,580.0,1499.0,1132.0,647.0,19.0,47.0,11.0,3178.0,202011060900,202011061000,6514.0,3236.0,2226.0,8740.0,75,37
7450,365.0,1260.0,580.0,1225.0,1129.0,537.0,20.0,82.0,9.0,2758.0,202011061000,202011061100,5740.0,2849.0,2225.0,7965.0,72,36
7451,376.0,1264.0,573.0,904.0,1280.0,661.0,20.0,82.0,9.0,2781.0,202011061100,202011061200,5717.0,2872.0,2233.0,7950.0,72,36
7452,384.0,1263.0,574.0,771.0,1168.0,579.0,20.0,71.0,9.0,3013.0,202011061200,202011061300,5611.0,3093.0,2241.0,7852.0,71,39
7453,385.0,1083.0,580.0,215.0,1067.0,565.0,20.0,45.0,8.0,3364.0,202011061300,202011061400,5264.0,3417.0,2068.0,7332.0,72,47
7454,377.0,1277.0,579.0,537.0,1061.0,582.0,20.0,39.0,6.0,3321.0,202011061400,202011061500,5546.0,3366.0,2253.0,7799.0,71,43
7455,383.0,1292.0,579.0,418.0,971.0,558.0,20.0,60.0,14.0,3021.0,202011061500,202011061600,5042.0,3095.0,2274.0,7316.0,69,42
7456,388.0,1294.0,580.0,373.0,949.0,543.0,21.0,45.0,16.0,2802.0,202011061600,202011061700,4728.0,2863.0,2283.0,7011.0,67,41
7457,385.0,1277.0,580.0,509.0,1412.0,637.0,20.0,2.0,13.0,2719.0,202011061700,202011061800,5292.0,2734.0,2262.0,7554.0,70,36
7458,387.0,1255.0,580.0,527.0,1669.0,702.0,19.0,0.0,12.0,2923.0,202011061800,202011061900,5833.0,2935.0,2241.0,8074.0,72,36
7459,377.0,1115.0,580.0,772.0,1534.0,739.0,20.0,0.0,13.0,2963.0,202011061900,202011062000,6021.0,2976.0,2092.0,8113.0,74,37
7460,363.0,1251.0,590.0,636.0,1508.0,606.0,16.0,0.0,13.0,2735.0,202011062000,202011062100,5498.0,2748.0,2220.0,7718.0,71,36
7461,355.0,1131.0,590.0,163.0,1026.0,462.0,16.0,0.0,15.0,2395.0,202011062100,202011062200,4061.0,2410.0,2092.0,6153.0,66,39
7462,348.0,814.0,590.0,139.0,760.0,474.0,15.0,0.0,15.0,2132.0,202011062200,202011062300,3520.0,2147.0,1767.0,5287.0,67,41
7463,352.0,655.0,590.0,0.0,739.0,471.0,14.0,0.0,16.0,1981.0,202011062300,202011070000,3207.0,1997.0,1611.0,4818.0,67,41
7464,345.0,503.0,590.0,0.0,614.0,530.0,14.0,0.0,15.0,1734.0,202011070000,202011070100,2893.0,1749.0,1452.0,4345.0,67,40
7465,347.0,492.0,590.0,92.0,494.0,517.0,14.0,0.0,17.0,1262.0,202011070100,202011070200,2382.0,1279.0,1443.0,3825.0,62,33
7466,352.0,489.0,590.0,7.0,374.0,274.0,14.0,0.0,17.0,1079.0,202011070200,202011070300,1751.0,1096.0,1445.0,3196.0,55,34
7467,358.0,489.0,590.0,0.0,330.0,283.0,14.0,0.0,17.0,1170.0,202011070300,202011070400,1800.0,1187.0,1451.0,3251.0,55,37
7468,353.0,487.0,590.0,0.0,367.0,292.0,14.0,0.0,17.0,1274.0,202011070400,202011070500,1950.0,1291.0,1444.0,3394.0,57,38
7469,350.0,481.0,590.0,0.0,365.0,325.0,14.0,0.0,17.0,1329.0,202011070500,202011070600,2036.0,1346.0,1435.0,3471.0,59,39
7470,345.0,477.0,590.0,0.0,699.0,317.0,14.0,0.0,17.0,1583.0,202011070600,202011070700,2616.0,1600.0,1426.0,4042.0,65,40
7471,347.0,577.0,590.0,136.0,1060.0,476.0,14.0,37.0,17.0,1758.0,202011070700,202011070800,3484.0,1812.0,1528.0,5012.0,70,36
7472,350.0,687.0,590.0,490.0,1369.0,570.0,14.0,209.0,17.0,1871.0,202011070800,202011070900,4526.0,2097.0,1641.0,6167.0,73,34
7473,355.0,749.0,590.0,466.0,1162.0,542.0,12.0,371.0,17.0,2073.0,202011070900,202011071000,4631.0,2461.0,1706.0,6337.0,73,39
7474,349.0,801.0,590.0,536.0,1062.0,560.0,11.0,419.0,17.0,2403.0,202011071000,202011071100,4997.0,2839.0,1751.0,6748.0,74,42
7475,350.0,909.0,590.0,449.0,1240.0,600.0,12.0,417.0,17.0,2701.0,202011071100,202011071200,5424.0,3135.0,1861.0,7285.0,74,43
7476,351.0,1044.0,590.0,336.0,1262.0,618.0,12.0,390.0,17.0,2782.0,202011071200,202011071300,5405.0,3189.0,1997.0,7402.0,73,43
7477,350.0,1062.0,590.0,201.0,984.0,617.0,14.0,374.0,17.0,2799.0,202011071300,202011071400,4992.0,3190.0,2016.0,7008.0,71,46
7478,347.0,1123.0,590.0,76.0,843.0,612.0,14.0,302.0,17.0,2782.0,202011071400,202011071500,4632.0,3101.0,2074.0,6706.0,69,46
7479,352.0,1099.0,590.0,434.0,637.0,837.0,14.0,188.0,17.0,2792.0,202011071500,202011071600,4905.0,2997.0,2055.0,6960.0,70,43
7480,355.0,1130.0,590.0,656.0,653.0,864.0,14.0,80.0,15.0,2731.0,202011071600,202011071700,4999.0,2826.0,2089.0,7088.0,71,40
7481,358.0,1106.0,590.0,1152.0,1096.0,1081.0,14.0,2.0,17.0,2781.0,202011071700,202011071800,6129.0,2800.0,2068.0,8197.0,75,34
7482,355.0,1161.0,590.0,1511.0,1304.0,1076.0,14.0,0.0,17.0,2806.0,202011071800,202011071900,6714.0,2823.0,2120.0,8834.0,76,32
7483,353.0,1183.0,590.0,1346.0,1370.0,1111.0,13.0,0.0,17.0,2909.0,202011071900,202011072000,6753.0,2926.0,2139.0,8892.0,76,33
7484,354.0,1153.0,590.0,1107.0,1349.0,1068.0,13.0,0.0,17.0,3139.0,202011072000,202011072100,6680.0,3156.0,2110.0,8790.0,76,36
7485,351.0,1155.0,590.0,821.0,1262.0,1022.0,13.0,0.0,17.0,3383.0,202011072100,202011072200,6505.0,3400.0,2109.0,8614.0,76,39
7486,355.0,964.0,590.0,361.0,1062.0,907.0,14.0,0.0,17.0,3416.0,202011072200,202011072300,5763.0,3433.0,1923.0,7686.0,75,45
7487,342.0,704.0,590.0,37.0,653.0,692.0,14.0,0.0,17.0,3502.0,202011072300,202011080000,4901.0,3519.0,1650.0,6551.0,75,54
7488,351.0,410.0,590.0,0.0,593.0,686.0,13.0,0.0,17.0,3584.0,202011080000,202011080100,4880.0,3601.0,1364.0,6244.0,78,58
7489,348.0,409.0,590.0,0.0,424.0,497.0,13.0,0.0,17.0,3640.0,202011080100,202011080200,4578.0,3657.0,1360.0,5938.0,77,62
7490,354.0,408.0,590.0,0.0,308.0,389.0,14.0,0.0,17.0,3619.0,202011080200,202011080300,4333.0,3636.0,1366.0,5699.0,76,64
7491,358.0,408.0,590.0,0.0,299.0,378.0,14.0,0.0,17.0,3599.0,202011080300,202011080400,4293.0,3616.0,1370.0,5663.0,76,64
7492,352.0,407.0,590.0,0.0,297.0,377.0,14.0,0.0,17.0,3588.0,202011080400,202011080500,4279.0,3605.0,1363.0,5642.0,76,64
7493,350.0,408.0,590.0,0.0,374.0,377.0,14.0,0.0,17.0,3629.0,202011080500,202011080600,4397.0,3646.0,1362.0,5759.0,76,63
7494,347.0,411.0,590.0,0.0,548.0,435.0,15.0,0.0,17.0,3591.0,202011080600,202011080700,4591.0,3608.0,1363.0,5954.0,77,61
7495,346.0,413.0,590.0,0.0,603.0,445.0,15.0,24.0,17.0,3785.0,202011080700,202011080800,4874.0,3826.0,1364.0,6238.0,78,61
7496,352.0,418.0,590.0,40.0,849.0,515.0,15.0,134.0,17.0,3673.0,202011080800,202011080900,5228.0,3824.0,1375.0,6603.0,79,58
7497,335.0,415.0,590.0,220.0,787.0,708.0,15.0,198.0,17.0,3269.0,202011080900,202011081000,5199.0,3484.0,1355.0,6554.0,79,53
7498,352.0,421.0,590.0,122.0,823.0,694.0,16.0,184.0,17.0,3183.0,202011081000,202011081100,5023.0,3384.0,1379.0,6402.0,78,53
7499,358.0,502.0,590.0,298.0,881.0,721.0,17.0,224.0,17.0,2821.0,202011081100,202011081200,4962.0,3062.0,1467.0,6429.0,77,48
7500,344.0,710.0,590.0,261.0,1009.0,697.0,19.0,230.0,17.0,2783.0,202011081200,202011081300,4997.0,3030.0,1663.0,6660.0,75,45
7501,345.0,827.0,590.0,85.0,1121.0,670.0,19.0,180.0,14.0,2685.0,202011081300,202011081400,4755.0,2879.0,1781.0,6536.0,73,44
7502,346.0,865.0,590.0,0.0,1067.0,645.0,19.0,188.0,14.0,2447.0,202011081400,202011081500,4361.0,2649.0,1820.0,6181.0,71,43
7503,348.0,1068.0,596.0,12.0,923.0,640.0,20.0,139.0,10.0,2217.0,202011081500,202011081600,3941.0,2366.0,2032.0,5973.0,66,40
7504,349.0,1057.0,660.0,553.0,691.0,985.0,20.0,51.0,11.0,1921.0,202011081600,202011081700,4212.0,1983.0,2086.0,6298.0,67,31
